ID_Aluno,First_Name,Last_Name,Email,Gender,Age,Parent_Education_Level,Family_Income_Level
S4679,Ali,Jones,student3679@university.com,Male,20,Bachelor's,Low
S4680,Ali,Brown,student3680@university.com,Male,19,,Medium
S4681,Liam,Brown,student3681@university.com,Female,23,Bachelor's,Medium
S4682,John,Johnson,student3682@university.com,Male,19,,High
S4683,Emma,Johnson,student3683@university.com,Female,23,Bachelor's,Medium
S4684,Maria,Smith,student3684@university.com,Male,24,,Low
S4685,Sara,Jones,student3685@university.com,Male,23,,Medium
S4686,Ali,Smith,student3686@university.com,Male,18,High School,Low
S4687,Sara,Davis,student3687@university.com,Female,20,High School,Low
S4688,Emma,Brown,student3688@university.com,Female,23,Bachelor's,Low
S4689,Maria,Johnson,student3689@university.com,Female,20,,Low
S4690,Emma,Brown,student3690@university.com,Male,23,PhD,Medium
S4691,Maria,Brown,student3691@university.com,Male,20,High School,High
S4692,Ahmed,Williams,student3692@university.com,Female,19,Bachelor's,Medium
S4693,Maria,Davis,student3693@university.com,Female,18,High School,Medium
S4694,Liam,Williams,student3694@university.com,Male,23,PhD,Medium
S4695,John,Brown,student3695@university.com,Male,21,High School,High
S4696,Emma,Johnson,student3696@university.com,Male,20,Master's,Low
S4697,Ali,Brown,student3697@university.com,Male,20,,Medium
S4698,Liam,Davis,student3698@university.com,Female,21,,Low
S4699,Ahmed,Williams,student3699@university.com,Male,18,PhD,Medium
S4700,John,Johnson,student3700@university.com,Male,20,,Low
S4701,Sara,Brown,student3701@university.com,Male,18,,Low
S4702,Liam,Jones,student3702@university.com,Male,20,High School,Low
S4703,Emma,Davis,student3703@university.com,Male,24,,High
S4704,Omar,Davis,student3704@university.com,Male,22,,Low
S4705,Omar,Jones,student3705@university.com,Male,24,High School,Medium
S4706,Ali,Brown,student3706@university.com,Female,20,,High
S4707,Maria,Davis,student3707@university.com,Female,22,,Low
S4708,Ali,Johnson,student3708@university.com,Female,23,Bachelor's,Medium
S4709,Omar,Brown,student3709@university.com,Male,18,High School,Low
S4710,Sara,Brown,student3710@university.com,Female,20,High School,Medium
S4711,Ahmed,Williams,student3711@university.com,Male,19,Bachelor's,High
S4712,Ahmed,Davis,student3712@university.com,Male,19,Bachelor's,Low
S4713,Emma,Davis,student3713@university.com,Male,21,Bachelor's,Low
S4714,Ahmed,Jones,student3714@university.com,Male,19,,Low
S4715,Emma,Williams,student3715@university.com,Female,22,Bachelor's,Medium
S4716,Liam,Williams,student3716@university.com,Male,19,Master's,Medium
S4717,Emma,Davis,student3717@university.com,Male,19,,High
S4718,Liam,Brown,student3718@university.com,Female,19,Bachelor's,Low
S4719,Emma,Williams,student3719@university.com,Female,20,Bachelor's,Low
S4720,Omar,Jones,student3720@university.com,Female,21,Master's,Low
S4721,Omar,Williams,student3721@university.com,Male,18,PhD,High
S4722,Maria,Jones,student3722@university.com,Female,21,,Low
S4723,Liam,Williams,student3723@university.com,Male,22,,Low
S4724,John,Jones,student3724@university.com,Male,20,Bachelor's,Medium
S4725,Liam,Williams,student3725@university.com,Female,23,,Low
S4726,Emma,Williams,student3726@university.com,Female,20,,Low
S4727,Emma,Johnson,student3727@university.com,Female,24,Bachelor's,Low
S4728,John,Jones,student3728@university.com,Male,19,,High
S4729,Ali,Jones,student3729@university.com,Male,19,High School,Low
S4730,Emma,Jones,student3730@university.com,Male,22,Bachelor's,Low
S4731,Maria,Smith,student3731@university.com,Male,23,High School,Medium
S4732,Ahmed,Williams,student3732@university.com,Male,24,Master's,Low
S4733,Ahmed,Jones,student3733@university.com,Male,20,PhD,Medium
S4734,Sara,Davis,student3734@university.com,Female,23,Master's,Medium
S4735,Sara,Smith,student3735@university.com,Male,18,,Low
S4736,Ahmed,Johnson,student3736@university.com,Female,21,PhD,Medium
S4737,Ahmed,Jones,student3737@university.com,Female,20,Bachelor's,High
S4738,Omar,Jones,student3738@university.com,Female,23,PhD,High
S4739,Maria,Smith,student3739@university.com,Female,18,,High
S4740,John,Williams,student3740@university.com,Female,18,PhD,High
S4741,Sara,Davis,student3741@university.com,Male,24,High School,High
S4742,Omar,Johnson,student3742@university.com,Male,24,,Low
S4743,Omar,Jones,student3743@university.com,Male,21,Bachelor's,Medium
S4744,John,Williams,student3744@university.com,Male,18,Master's,Low
S4745,Omar,Davis,student3745@university.com,Female,22,Master's,Medium
S4746,Liam,Davis,student3746@university.com,Female,18,Bachelor's,High
S4747,Maria,Johnson,student3747@university.com,Female,23,,Low
S4748,Ahmed,Brown,student3748@university.com,Male,24,Bachelor's,Low
S4749,Emma,Davis,student3749@university.com,Male,22,PhD,High
S4750,John,Brown,student3750@university.com,Male,24,,Medium
S4751,Ahmed,Davis,student3751@university.com,Male,24,High School,Low
S4752,Ahmed,Johnson,student3752@university.com,Female,24,,Low
S4753,Ali,Smith,student3753@university.com,Female,18,Master's,Medium
S4754,Liam,Johnson,student3754@university.com,Male,19,,Medium
S4755,John,Johnson,student3755@university.com,Male,18,,Medium
S4756,Omar,Smith,student3756@university.com,Female,24,Bachelor's,Medium
S4757,Emma,Smith,student3757@university.com,Female,22,Master's,Low
S4758,John,Williams,student3758@university.com,Female,18,,Medium
S4759,Omar,Davis,student3759@university.com,Female,24,PhD,High
S4760,Ahmed,Williams,student3760@university.com,Male,24,,Medium
S4761,Emma,Smith,student3761@university.com,Female,18,Bachelor's,Low
S4762,Omar,Brown,student3762@university.com,Female,18,High School,Medium
S4763,Maria,Brown,student3763@university.com,Female,22,High School,Low
S4764,Omar,Johnson,student3764@university.com,Female,18,High School,Medium
S4765,Ali,Jones,student3765@university.com,Male,21,PhD,Low
S4766,Liam,Johnson,student3766@university.com,Male,23,,Medium
S4767,Ahmed,Johnson,student3767@university.com,Male,21,Master's,Medium
S4768,Omar,Jones,student3768@university.com,Male,22,,Medium
S4769,Liam,Davis,student3769@university.com,Male,19,High School,High
S4770,Sara,Smith,student3770@university.com,Male,21,,Low
S4771,Sara,Brown,student3771@university.com,Female,24,,Low
S4772,Liam,Johnson,student3772@university.com,Female,23,,Medium
S4773,Liam,Jones,student3773@university.com,Female,20,High School,High
S4774,Ali,Williams,student3774@university.com,Female,23,Master's,High
S4775,Maria,Johnson,student3775@university.com,Male,21,Bachelor's,Low
S4776,Ahmed,Brown,student3776@university.com,Female,20,,Low
S4777,John,Smith,student3777@university.com,Male,22,Bachelor's,Medium
S4778,Ali,Johnson,student3778@university.com,Female,23,,Medium
S4779,Maria,Johnson,student3779@university.com,Female,19,PhD,High
S4780,Liam,Davis,student3780@university.com,Female,20,,Medium
S4781,John,Jones,student3781@university.com,Male,20,PhD,High
S4782,Liam,Williams,student3782@university.com,Female,23,Master's,Medium
S4783,Liam,Williams,student3783@university.com,Male,21,PhD,Low
S4784,Sara,Smith,student3784@university.com,Male,20,Master's,High
S4785,Sara,Brown,student3785@university.com,Female,22,High School,Low
S4786,John,Smith,student3786@university.com,Male,23,,Low
S4787,Ali,Johnson,student3787@university.com,Male,22,Master's,High
S4788,Sara,Johnson,student3788@university.com,Female,23,,High
S4789,Ahmed,Williams,student3789@university.com,Female,22,,Low
S4790,Liam,Brown,student3790@university.com,Female,21,Master's,Low
S4791,Emma,Jones,student3791@university.com,Female,23,Master's,Medium
S4792,Omar,Brown,student3792@university.com,Female,24,PhD,Medium
S4793,John,Johnson,student3793@university.com,Female,19,High School,Medium
S4794,John,Jones,student3794@university.com,Male,21,,High
S4795,Sara,Brown,student3795@university.com,Female,22,Bachelor's,High
S4796,Ali,Brown,student3796@university.com,Female,23,PhD,High
S4797,Liam,Jones,student3797@university.com,Male,21,PhD,Low
S4798,Ahmed,Johnson,student3798@university.com,Female,22,,Low
S4799,Ali,Brown,student3799@university.com,Male,18,,Medium
S4800,Maria,Jones,student3800@university.com,Female,18,Master's,Medium
S4801,Maria,Davis,student3801@university.com,Female,20,Bachelor's,Low
S4802,Emma,Davis,student3802@university.com,Male,19,,Low
S4803,Sara,Johnson,student3803@university.com,Female,18,PhD,Low
S4804,Sara,Jones,student3804@university.com,Male,24,Bachelor's,Medium
S4805,Sara,Davis,student3805@university.com,Female,22,PhD,Low
S4806,Emma,Jones,student3806@university.com,Female,21,,Medium
S4807,Maria,Brown,student3807@university.com,Male,23,PhD,Medium
S4808,Ali,Johnson,student3808@university.com,Female,21,,Medium
S4809,Emma,Davis,student3809@university.com,Female,20,PhD,Medium
S4810,Emma,Brown,student3810@university.com,Male,21,High School,Medium
S4811,Ali,Smith,student3811@university.com,Female,18,,Low
S4812,Sara,Smith,student3812@university.com,Male,21,PhD,Medium
S4813,Ahmed,Johnson,student3813@university.com,Female,18,,Low
S4814,Ali,Davis,student3814@university.com,Male,18,,Medium
S4815,Maria,Davis,student3815@university.com,Female,19,High School,Low
S4816,John,Davis,student3816@university.com,Male,20,,Low
S4817,Liam,Jones,student3817@university.com,Male,24,Bachelor's,Low
S4818,John,Brown,student3818@university.com,Female,24,PhD,Low
S4819,Omar,Davis,student3819@university.com,Female,22,,Medium
S4820,Omar,Brown,student3820@university.com,Male,24,PhD,Medium
S4821,Emma,Johnson,student3821@university.com,Female,18,,Medium
S4822,Liam,Davis,student3822@university.com,Male,23,Bachelor's,Medium
S4823,John,Johnson,student3823@university.com,Female,20,,Medium
S4824,Ahmed,Davis,student3824@university.com,Female,22,High School,Low
S4825,Sara,Smith,student3825@university.com,Male,24,High School,Low
S4826,Maria,Williams,student3826@university.com,Male,24,Master's,Medium
S4827,Omar,Johnson,student3827@university.com,Female,23,PhD,Low
S4828,Ahmed,Davis,student3828@university.com,Female,21,High School,Medium
S4829,Maria,Williams,student3829@university.com,Female,20,Master's,Medium
S4830,Maria,Johnson,student3830@university.com,Female,23,Bachelor's,Low
S4831,Sara,Jones,student3831@university.com,Female,24,,Medium
S4832,Liam,Davis,student3832@university.com,Male,20,,Low
S4833,Emma,Jones,student3833@university.com,Female,20,Master's,Medium
S4834,John,Smith,student3834@university.com,Female,24,PhD,Low
S4835,Sara,Davis,student3835@university.com,Male,21,Bachelor's,Low
S4836,Ahmed,Smith,student3836@university.com,Male,21,Bachelor's,High
S4837,Emma,Williams,student3837@university.com,Male,24,Bachelor's,Medium
S4838,Ahmed,Johnson,student3838@university.com,Female,20,Master's,Low
S4839,Emma,Brown,student3839@university.com,Male,23,PhD,Medium
S4840,Liam,Smith,student3840@university.com,Male,19,High School,Low
S4841,Omar,Brown,student3841@university.com,Male,18,PhD,Low
S4842,Ahmed,Brown,student3842@university.com,Male,21,Master's,High
S4843,Sara,Johnson,student3843@university.com,Female,24,Bachelor's,Medium
S4844,Emma,Williams,student3844@university.com,Female,19,,Low
S4845,Emma,Johnson,student3845@university.com,Female,21,High School,High
S4846,Maria,Davis,student3846@university.com,Male,20,PhD,Low
S4847,Maria,Smith,student3847@university.com,Male,24,,Low
S4848,Ali,Brown,student3848@university.com,Male,19,,Low
S4849,Ahmed,Johnson,student3849@university.com,Male,24,,Low
S4850,Maria,Johnson,student3850@university.com,Male,23,,Low
S4851,Ali,Johnson,student3851@university.com,Male,23,,Medium
S4852,Omar,Smith,student3852@university.com,Female,22,PhD,Medium
S4853,Omar,Williams,student3853@university.com,Female,18,Bachelor's,Medium
S4854,Maria,Johnson,student3854@university.com,Male,18,High School,Medium
S4855,Ahmed,Smith,student3855@university.com,Female,21,,Medium
S4856,Emma,Brown,student3856@university.com,Male,18,Master's,Medium
S4857,John,Davis,student3857@university.com,Male,24,Bachelor's,High
S4858,Liam,Jones,student3858@university.com,Female,24,,Low
S4859,Ahmed,Smith,student3859@university.com,Male,22,PhD,High
S4860,Liam,Jones,student3860@university.com,Female,23,,Low
S4861,Sara,Johnson,student3861@university.com,Male,19,,Low
S4862,Omar,Johnson,student3862@university.com,Male,19,,Low
S4863,Maria,Smith,student3863@university.com,Female,23,,Medium
S4864,Maria,Jones,student3864@university.com,Male,20,PhD,High
S4865,Liam,Johnson,student3865@university.com,Male,23,,Low
S4866,Emma,Brown,student3866@university.com,Male,19,Bachelor's,Medium
S4867,Liam,Williams,student3867@university.com,Female,21,PhD,Low
S4868,Sara,Williams,student3868@university.com,Male,22,Bachelor's,Medium
S4869,Emma,Johnson,student3869@university.com,Male,23,High School,Medium
S4870,Sara,Jones,student3870@university.com,Male,20,,Medium
S4871,John,Davis,student3871@university.com,Female,21,,High
S4872,Omar,Johnson,student3872@university.com,Female,23,PhD,Low
S4873,Maria,Davis,student3873@university.com,Female,21,Bachelor's,High
S4874,Maria,Davis,student3874@university.com,Female,23,,Medium
S4875,John,Jones,student3875@university.com,Female,21,Bachelor's,High
S4876,Ali,Davis,student3876@university.com,Male,24,Master's,Low
S4877,Omar,Brown,student3877@university.com,Female,18,High School,High
S4878,Emma,Jones,student3878@university.com,Female,21,Master's,Low
S4879,John,Johnson,student3879@university.com,Male,24,Bachelor's,Medium
S4880,Emma,Brown,student3880@university.com,Female,18,PhD,High
S4881,Liam,Smith,student3881@university.com,Male,19,Bachelor's,High
S4882,Ahmed,Williams,student3882@university.com,Female,18,PhD,Medium
S4883,Maria,Johnson,student3883@university.com,Male,21,,Low
S4884,Emma,Johnson,student3884@university.com,Male,22,,Medium
S4885,Sara,Johnson,student3885@university.com,Female,22,Bachelor's,Medium
S4886,Emma,Brown,student3886@university.com,Female,19,,Medium
S4887,Ahmed,Smith,student3887@university.com,Male,21,Bachelor's,High
S4888,Omar,Jones,student3888@university.com,Male,18,,Low
S4889,Maria,Smith,student3889@university.com,Male,22,High School,Medium
S4890,Liam,Brown,student3890@university.com,Male,23,Master's,Medium
S4891,John,Johnson,student3891@university.com,Male,20,,Low
S4892,Liam,Williams,student3892@university.com,Male,21,,Low
S4893,Ahmed,Johnson,student3893@university.com,Male,24,Master's,Medium
S4894,Maria,Jones,student3894@university.com,Female,24,PhD,Low
S4895,Emma,Davis,student3895@university.com,Male,23,Master's,Medium
S4896,Omar,Williams,student3896@university.com,Female,23,Master's,High
S4897,Ali,Johnson,student3897@university.com,Female,21,High School,Low
S4898,Omar,Williams,student3898@university.com,Male,20,Bachelor's,Medium
S4899,Ali,Davis,student3899@university.com,Male,22,High School,Medium
S4900,Sara,Smith,student3900@university.com,Female,20,,Medium
S4901,Omar,Brown,student3901@university.com,Male,19,Master's,Medium
S4902,Maria,Johnson,student3902@university.com,Male,18,High School,High
S4903,Ali,Jones,student3903@university.com,Female,18,,High
S4904,John,Smith,student3904@university.com,Female,23,Master's,Medium
S4905,Maria,Johnson,student3905@university.com,Female,22,,Medium
S4906,John,Smith,student3906@university.com,Male,20,PhD,Medium
S4907,Omar,Jones,student3907@university.com,Male,23,Bachelor's,Medium
S4908,John,Johnson,student3908@university.com,Female,21,,Low
S4909,Ali,Davis,student3909@university.com,Male,23,Master's,Low
S4910,Maria,Davis,student3910@university.com,Female,21,,Low
S4911,Emma,Jones,student3911@university.com,Male,21,,Medium
S4912,Ahmed,Williams,student3912@university.com,Female,19,PhD,Low
S4913,Ali,Jones,student3913@university.com,Male,19,,Medium
S4914,Ali,Williams,student3914@university.com,Female,21,High School,Low
S4915,Emma,Johnson,student3915@university.com,Male,22,,Medium
S4916,Maria,Williams,student3916@university.com,Male,19,PhD,Medium
S4917,Maria,Johnson,student3917@university.com,Female,19,,Medium
S4918,Liam,Johnson,student3918@university.com,Male,18,,Medium
S4919,Omar,Brown,student3919@university.com,Male,23,,High
S4920,John,Johnson,student3920@university.com,Female,18,,High
S4921,Omar,Williams,student3921@university.com,Male,22,PhD,Medium
S4922,Emma,Brown,student3922@university.com,Male,19,Master's,Low
S4923,Omar,Brown,student3923@university.com,Male,24,PhD,Low
S4924,Emma,Johnson,student3924@university.com,Female,19,,Low
S4925,Maria,Jones,student3925@university.com,Female,20,,Medium
S4926,John,Jones,student3926@university.com,Female,22,Bachelor's,Medium
S4927,Omar,Davis,student3927@university.com,Female,24,High School,Medium
S4928,Ali,Brown,student3928@university.com,Female,23,Master's,Low
S4929,Sara,Johnson,student3929@university.com,Male,23,PhD,Low
S4930,Liam,Jones,student3930@university.com,Male,24,PhD,Medium
S4931,Ahmed,Johnson,student3931@university.com,Female,23,,Low
S4932,Ali,Johnson,student3932@university.com,Male,24,PhD,Low
S4933,Maria,Brown,student3933@university.com,Male,22,PhD,Low
S4934,Ahmed,Davis,student3934@university.com,Male,24,,Medium
S4935,Sara,Brown,student3935@university.com,Male,24,,Medium
S4936,Sara,Smith,student3936@university.com,Female,20,Master's,Low
S4937,John,Jones,student3937@university.com,Female,20,High School,Low
S4938,Ahmed,Jones,student3938@university.com,Male,18,Bachelor's,Medium
S4939,John,Jones,student3939@university.com,Male,22,,High
S4940,Ali,Williams,student3940@university.com,Female,22,Bachelor's,High
S4941,Emma,Johnson,student3941@university.com,Male,20,,Low
S4942,Emma,Brown,student3942@university.com,Male,21,Master's,Low
S4943,Emma,Jones,student3943@university.com,Male,21,Master's,Medium
S4944,Ahmed,Smith,student3944@university.com,Female,18,,Medium
S4945,Emma,Jones,student3945@university.com,Female,21,,Low
S4946,Ali,Davis,student3946@university.com,Male,21,Master's,Medium
S4947,John,Johnson,student3947@university.com,Male,21,Master's,Low
S4948,Ahmed,Johnson,student3948@university.com,Male,19,Bachelor's,Low
S4949,John,Brown,student3949@university.com,Male,18,Bachelor's,Medium
S4950,Ahmed,Williams,student3950@university.com,Male,20,,Medium
S4951,John,Brown,student3951@university.com,Male,21,,Medium
S4952,Sara,Jones,student3952@university.com,Female,23,Bachelor's,High
S4953,John,Davis,student3953@university.com,Female,24,,Low
S4954,Emma,Smith,student3954@university.com,Male,19,High School,Medium
S4955,Sara,Brown,student3955@university.com,Female,21,Bachelor's,Low
S4956,John,Williams,student3956@university.com,Male,24,PhD,Low
S4957,Ahmed,Brown,student3957@university.com,Male,24,,Medium
S4958,Ahmed,Johnson,student3958@university.com,Female,19,Bachelor's,Low
S4959,Liam,Jones,student3959@university.com,Female,18,PhD,Medium
S4960,Ahmed,Jones,student3960@university.com,Male,23,High School,Low
S4961,Maria,Jones,student3961@university.com,Male,23,High School,Medium
S4962,Ali,Jones,student3962@university.com,Female,23,Master's,Low
S4963,Ahmed,Jones,student3963@university.com,Female,21,PhD,Low
S4964,Sara,Jones,student3964@university.com,Male,19,PhD,Medium
S4965,Liam,Smith,student3965@university.com,Male,23,PhD,Low
S4966,Ahmed,Williams,student3966@university.com,Male,24,,Medium
S4967,Maria,Jones,student3967@university.com,Female,24,,Low
S4968,Emma,Williams,student3968@university.com,Male,22,High School,Low
S4969,Sara,Davis,student3969@university.com,Female,22,Bachelor's,Medium
S4970,Maria,Jones,student3970@university.com,Male,19,PhD,Medium
S4971,Emma,Brown,student3971@university.com,Female,21,,High
S4972,Omar,Jones,student3972@university.com,Female,21,Master's,Medium
S4973,Omar,Johnson,student3973@university.com,Female,18,Master's,Low
S4974,Sara,Smith,student3974@university.com,Female,18,PhD,Low
S4975,John,Brown,student3975@university.com,Male,23,,Low
S4976,Ali,Brown,student3976@university.com,Female,20,Master's,Low
S4977,Liam,Johnson,student3977@university.com,Female,24,PhD,Medium
S4978,Ali,Jones,student3978@university.com,Female,18,Bachelor's,Low
S4979,Maria,Smith,student3979@university.com,Male,21,Master's,Medium
S4980,Emma,Brown,student3980@university.com,Male,24,,Low
S4981,Ali,Smith,student3981@university.com,Male,20,Bachelor's,High
S4982,Emma,Brown,student3982@university.com,Male,18,PhD,Medium
S4983,Emma,Jones,student3983@university.com,Male,19,Master's,High
S4984,Maria,Davis,student3984@university.com,Male,22,Master's,High
S4985,Maria,Brown,student3985@university.com,Female,18,,Medium
S4986,Maria,Davis,student3986@university.com,Female,18,PhD,Low
S4987,Ali,Brown,student3987@university.com,Female,19,,Low
S4988,Omar,Williams,student3988@university.com,Male,21,PhD,Low
S4989,Maria,Jones,student3989@university.com,Female,23,Master's,Medium
S4990,Liam,Johnson,student3990@university.com,Female,19,Master's,Medium
S4991,Ali,Davis,student3991@university.com,Male,23,,Medium
S4992,Maria,Johnson,student3992@university.com,Female,18,Bachelor's,Low
S4993,Ahmed,Jones,student3993@university.com,Male,21,PhD,Medium
S4994,Emma,Johnson,student3994@university.com,Female,20,PhD,Low
S4995,Liam,Jones,student3995@university.com,Male,18,PhD,High
S4996,Maria,Johnson,student3996@university.com,Male,19,High School,Low
S4997,Sara,Davis,student3997@university.com,Male,20,,Low
S4998,Emma,Williams,student3998@university.com,Female,22,Bachelor's,Medium
S4999,Emma,Johnson,student3999@university.com,Female,20,PhD,Medium
S5000,Maria,Davis,student4000@university.com,Male,19,,Low
S5001,Omar,Brown,student4001@university.com,Male,24,Bachelor's,High
S5002,John,Jones,student4002@university.com,Female,20,Bachelor's,Low
S5003,Omar,Smith,student4003@university.com,Female,19,Master's,Low
S5004,Maria,Smith,student4004@university.com,Male,24,,Low
S5005,Emma,Jones,student4005@university.com,Female,18,PhD,Medium
S5006,Liam,Williams,student4006@university.com,Female,24,PhD,Low
S5007,Sara,Johnson,student4007@university.com,Female,21,,Low
S5008,Liam,Williams,student4008@university.com,Male,22,High School,Medium
S5009,Liam,Smith,student4009@university.com,Male,24,High School,High
S5010,Emma,Davis,student4010@university.com,Female,21,High School,Low
S5011,Omar,Jones,student4011@university.com,Male,21,High School,Low
S5012,Sara,Jones,student4012@university.com,Female,21,Master's,Medium
S5013,Ali,Williams,student4013@university.com,Female,24,,Medium
S5014,Ahmed,Davis,student4014@university.com,Male,19,,High
S5015,Emma,Williams,student4015@university.com,Male,19,Master's,Medium
S5016,Maria,Johnson,student4016@university.com,Male,22,PhD,Medium
S5017,Ali,Brown,student4017@university.com,Female,19,Master's,Medium
S5018,Ahmed,Davis,student4018@university.com,Female,23,High School,Medium
S5019,Maria,Brown,student4019@university.com,Male,19,,High
S5020,Liam,Johnson,student4020@university.com,Male,19,Master's,Low
S5021,John,Brown,student4021@university.com,Male,19,High School,Low
S5022,Maria,Smith,student4022@university.com,Female,18,High School,Low
S5023,Sara,Brown,student4023@university.com,Female,22,Bachelor's,High
S5024,Sara,Johnson,student4024@university.com,Female,23,PhD,Medium
S5025,John,Brown,student4025@university.com,Male,19,PhD,Low
S5026,Ali,Jones,student4026@university.com,Male,22,PhD,Low
S5027,Ahmed,Williams,student4027@university.com,Female,20,,Low
S5028,Maria,Smith,student4028@university.com,Male,18,,Medium
S5029,Sara,Jones,student4029@university.com,Male,24,,Medium
S5030,Ali,Jones,student4030@university.com,Male,19,,Low
S5031,John,Johnson,student4031@university.com,Male,23,High School,High
S5032,Omar,Williams,student4032@university.com,Female,18,PhD,Medium
S5033,Emma,Williams,student4033@university.com,Male,23,,Medium
S5034,Omar,Davis,student4034@university.com,Female,24,PhD,Medium
S5035,Omar,Smith,student4035@university.com,Female,24,High School,Medium
S5036,Sara,Johnson,student4036@university.com,Male,18,,Medium
S5037,Liam,Smith,student4037@university.com,Female,20,,Low
S5038,Liam,Davis,student4038@university.com,Female,22,Master's,Low
S5039,John,Brown,student4039@university.com,Male,18,,Medium
S5040,Maria,Jones,student4040@university.com,Female,21,,Medium
S5041,Liam,Smith,student4041@university.com,Female,24,Bachelor's,High
S5042,Omar,Jones,student4042@university.com,Female,20,High School,Low
S5043,Liam,Johnson,student4043@university.com,Female,24,Master's,Medium
S5044,Omar,Brown,student4044@university.com,Female,21,High School,Low
S5045,Ahmed,Johnson,student4045@university.com,Female,20,,High
S5046,Sara,Brown,student4046@university.com,Female,24,,Medium
S5047,Sara,Brown,student4047@university.com,Female,21,Master's,Medium
S5048,Maria,Jones,student4048@university.com,Male,21,High School,Low
S5049,Liam,Johnson,student4049@university.com,Male,24,,Low
S5050,Liam,Johnson,student4050@university.com,Male,24,,Medium
S5051,Emma,Smith,student4051@university.com,Female,23,Bachelor's,Medium
S5052,Ali,Johnson,student4052@university.com,Female,18,High School,High
S5053,Ahmed,Smith,student4053@university.com,Female,18,PhD,Medium
S5054,Sara,Williams,student4054@university.com,Male,20,High School,Low
S5055,Ahmed,Williams,student4055@university.com,Male,22,High School,Medium
S5056,Sara,Williams,student4056@university.com,Male,24,PhD,High
S5057,Ahmed,Davis,student4057@university.com,Female,23,Bachelor's,High
S5058,John,Johnson,student4058@university.com,Male,18,,Medium
S5059,Omar,Davis,student4059@university.com,Male,18,PhD,Low
S5060,Sara,Johnson,student4060@university.com,Female,23,Bachelor's,Medium
S5061,Ahmed,Smith,student4061@university.com,Male,19,Master's,Medium
S5062,Liam,Davis,student4062@university.com,Female,23,Master's,Medium
S5063,Ali,Davis,student4063@university.com,Male,18,,Low
S5064,John,Davis,student4064@university.com,Female,22,PhD,Low
S5065,John,Brown,student4065@university.com,Female,19,Master's,Medium
S5066,Ali,Smith,student4066@university.com,Female,21,High School,Medium
S5067,Ahmed,Williams,student4067@university.com,Female,23,Bachelor's,Low
S5068,Liam,Smith,student4068@university.com,Female,21,Master's,Low
S5069,Maria,Brown,student4069@university.com,Male,19,Master's,Medium
S5070,Ali,Johnson,student4070@university.com,Female,19,PhD,Medium
S5071,Ahmed,Smith,student4071@university.com,Female,19,High School,Medium
S5072,Ali,Davis,student4072@university.com,Female,20,Master's,Low
S5073,Ali,Williams,student4073@university.com,Female,23,High School,Medium
S5074,Sara,Williams,student4074@university.com,Male,24,Bachelor's,High
S5075,Ahmed,Johnson,student4075@university.com,Female,22,Bachelor's,Low
S5076,Maria,Smith,student4076@university.com,Male,22,Bachelor's,Low
S5077,Omar,Brown,student4077@university.com,Female,21,,High
S5078,Sara,Johnson,student4078@university.com,Female,21,PhD,Medium
S5079,Ali,Smith,student4079@university.com,Male,24,Bachelor's,Medium
S5080,Omar,Jones,student4080@university.com,Male,21,,Medium
S5081,Emma,Williams,student4081@university.com,Male,23,,Low
S5082,Omar,Brown,student4082@university.com,Female,18,PhD,Low
S5083,Ali,Davis,student4083@university.com,Male,21,Bachelor's,Low
S5084,Ali,Brown,student4084@university.com,Female,19,PhD,Low
S5085,Liam,Davis,student4085@university.com,Male,21,PhD,Low
S5086,Ahmed,Brown,student4086@university.com,Male,19,,High
S5087,Ahmed,Williams,student4087@university.com,Female,20,PhD,Low
S5088,Sara,Davis,student4088@university.com,Male,18,,Low
S5089,Maria,Smith,student4089@university.com,Male,18,Bachelor's,Low
S5090,Sara,Davis,student4090@university.com,Female,24,PhD,Low
S5091,John,Johnson,student4091@university.com,Female,23,,Low
S5092,Ali,Smith,student4092@university.com,Female,23,Bachelor's,Low
S5093,Omar,Johnson,student4093@university.com,Male,22,High School,Medium
S5094,Emma,Brown,student4094@university.com,Male,20,,Medium
S5095,Ali,Smith,student4095@university.com,Male,24,High School,Low
S5096,Ali,Brown,student4096@university.com,Male,23,High School,Medium
S5097,Sara,Jones,student4097@university.com,Male,19,Master's,Low
S5098,Emma,Brown,student4098@university.com,Female,20,High School,Medium
S5099,Emma,Brown,student4099@university.com,Male,18,,Low
S5100,Emma,Johnson,student4100@university.com,Female,19,PhD,Medium
S5101,Sara,Davis,student4101@university.com,Male,24,,Medium
S5102,Ali,Jones,student4102@university.com,Female,24,,Low
S5103,Sara,Brown,student4103@university.com,Male,20,,Low
S5104,Ahmed,Brown,student4104@university.com,Male,18,,Low
S5105,Ahmed,Jones,student4105@university.com,Female,23,,Medium
S5106,Sara,Jones,student4106@university.com,Male,19,High School,High
S5107,Emma,Smith,student4107@university.com,Female,19,High School,High
S5108,Liam,Johnson,student4108@university.com,Male,18,,Medium
S5109,Ali,Jones,student4109@university.com,Male,19,,High
S5110,Sara,Jones,student4110@university.com,Female,23,Bachelor's,High
S5111,Sara,Williams,student4111@university.com,Male,23,Bachelor's,Medium
S5112,Sara,Davis,student4112@university.com,Female,23,Bachelor's,Low
S5113,Liam,Jones,student4113@university.com,Male,18,High School,High
S5114,Liam,Johnson,student4114@university.com,Male,21,,Low
S5115,John,Davis,student4115@university.com,Male,21,,Medium
S5116,Ahmed,Davis,student4116@university.com,Male,24,,Medium
